tweet_id,sentiment,content
1962241408,positive,@NormaBecerra the washer se chingo  ha  ha!! I'm busting my grandma lucia waaaaay back in the early 90's lol
1962241537,negative,"I haven't been replying to people because seriously, I haven't refreshed twitter for a while. @ZindelaYentl Sorry.  @erinmcfly Thanks."
1962241551,negative,Bird poo update... Managed to clean it all off but some slight stainage remains  any tips?
1962242272,negative,@KristaNeher I wish I was going to Internet Week
1962242326,positive,@brookefraser @loswhit said that @whittakerwoman mentioned bears!  have fun!! P.S bears like Peanut Butter
1962242836,positive,"@My3Daughters well it sounds delicious! i'll be laying out on my patio tom, sans pool!  Enjoy your burgers!!"
1962243528,negative,@Champion1510 yeah... and neither of them are in huntsville   i would so quit both of my jobs here for one job there.
1962243642,negative,@YSLaurenT me too
1962243743,negative,Lately i've been waking up with the sun in my face but not today..
1962243975,negative,also just hanging right now?? just bored hahaha didn't have to work again today this is different....  no hours no money lol whatev
1962244218,positive,Found out that a schoolmate died of an heart attack this morning. He was barely 35  will miss u bally!
1962244266,negative,"@theemptynest  I've had that before...sometimes, they turn into other things; felt is very forgiving. Remould? Cut up and re-form?"
1962244514,negative,@eeks_ I wish you were here NOWWW!!! grrrrrrr
1962244829,negative,hi guys just doing da usael notmuch really! &lt;3 sad me
1962245057,positive,@jazzjeet haha you would do that =P that's cute. nobody ever comes to visit me  god damn lake geneva and how far it is from civilizati ...
1962245059,negative,Trying to figure out how to use Twitter.......I'm old
1962251869,negative,Next weeks dlc is fail  Can't wait for Maiden in two weeks though ;)
1962251977,negative,"@julnas But then you might end up like that poor bus driver...  And, this is kinda weird, but I wish I was there today! :o"
1962252474,negative,@xbooernsx I am so jealous. I want a free hamburger
1962252530,negative,@blueyes121 I would but you're too far away
1962253242,positive,im still melting and im in the house in the shade  its not fair.
1962253617,positive,Okay.. so someone has my keys or they are -really- good at this &quot;hide from James&quot; game.
1962253624,negative,Ok... No one was interested in my special.   Now the popcorn is stale! What a waste. I'm going to find a homeless person to give it to ...
1962253845,negative,@BlueEyedGirl18 One hour and fifteen minutes.  A dreadful wait.
1962254002,negative,@xvikki Yes it does
1962254082,negative,@sunflower_seeds dude don't say that
1962254305,positive,Woke up early!! Dang man I know i'm not going back to sleep
1962254759,negative,needs more followers
1962255874,negative,Grr...Fatboy Slim is out of the EDC Lineup.
1962256629,negative,haven't tweeted in like a day.  so here goes...
1962256777,negative,i have a empty house and no ine to share it with
1962256864,negative,"@reactiveretro yeah i agree, he was the best! aww why did he leeaave??"
1962256969,negative,@Ohmahlanta Esther does not want to deal!
1962256970,positive,"Just watched the trailer for the new Sam Raimi movie, Drag me to Hell.  Looks interesting, but there was no humor in it."
1962257708,negative,I'm siiiiiickkk  I dun feel good!!
1962257726,negative,"Lunch is boringgg  driving after school today, ugh hope i do better with mr. Dodd"
1962257822,negative,"It's so annoying when I want to go see The Sats, @OfficialJoBros and @ddlovato in concert..but I know I'LL Have to pay"
1962257982,negative,@AngelaRyan jet blue is okay I guess. They cancel flights and don't have a lot of backup planes. And no first class
1962258156,positive,"Field day over. Lots of great action fotos. Ate lunch, need 2 showr, tidy hse, get ready 4 stamp club. Btw Mexican skin got 2 tan 2day"
1962258733,negative,Ugh.. Fricken Internet is down. Can do like 0 work without it. I want back in college just for the connection
1962258883,negative,In checkout line...kate &amp; jon splashed all over us weekly. sad
1962259191,negative,@lilvanillafrop that's not funny
1962259325,negative,"@t0astbandit eesh, sorry to hear that. That isn't going to make travel to Michigan very fun."
1962259690,negative,@robbin_g that is so odd. i wanted to see it this weekend
1962259766,negative,"I need some motivation in my life, oh and some love would be nice too"
1962259941,negative,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon
1962260244,negative,"@SquireX6 harrump gagging for beer, noone wants to play"
1962260367,negative,@HandiQuilterBG I have an even dozen.  thanks for reminding me. I quilt 2 and make 3. LOL
1962260631,negative,just got back from Danas. watching Roseanne before I start to get ready for work
1962261435,negative,soooo sunburnt  my mum was out earlier so i had to wait for her to get in and fell asleep on the trampoline for 2 hours in the sun (U)
1962261505,positive,just watching hollyoaks omg
1962261539,negative,Getting ready for work... think I'm catching a cold  yay!! Now I gotta pull a 9 hour shift... holla at ya sometime tomorrow.. peace
1962261567,negative,@thisislivestyle man yes BrOoKlYn goes hard but longstory short have 2 get comfy in windy !!!
1962261651,negative,UGH BUT I N33D T0G0 BAD..
1962262015,negative,bye bye South Beach....u never let me down
1962262290,negative,I really ain't woth a f*ck. I can't do anythin right.   What's wrong with me?
1962262566,negative,#Vancouver gets tough with slum landlords..ew backed up sewage   http://bit.ly/16UrvV http://bit.ly/16UrvV
1962262932,negative,r @njsharkman  that squeeze bacon looks like poop
1962263163,positive,http://twitpic.com/670ar - this is post guitar hero ass kicking
1962263308,negative,becoz of leg sprain nta ble to do proper wrkouts. Worried shud dis hapen wen i satrted dieting...
1962263473,negative,@theyjusthowl
1962263488,negative,Well that's the last of the Fabs gone
1962263779,negative,Has got to look for a job this weekend
1962263826,negative,Hi everybody! Sorry for the long listening. Iwas too busy.
1962263932,positive,"@NeilDavidson happened about three weeks ago. Why, is there a serial card fraudster on the loose?"
1962264095,negative,*eekkk* back to work
1962264334,negative,my phone is broken    &amp; im too lazy to go to the verizon store to get a new one.. oh well i guess no phone for awhile.. aha
1962264343,positive,@channilein It didn't start as a long message ... It just got longer when I wrote it
1962264404,negative,Sitting at valley ....my hummer has a boo boo
1962264478,negative,I want to hang out and play!  But I can't.  Fiddle Faddle on my workload!
1962264652,negative,@Beadz2Pleaz I think that's what's wrong with me.  Stuffed up and when I breathe in it feels like a sore throat
1962264862,negative,"Gosh I miss singer's theater.  I miss learning music, doing acting exercises, n I ESPECIALLY miss being onstage."
1962265051,negative,Gotta go my phone is on it's last leg so can't promise any update.  3 years I have had it so not bad though  Dumb Blackberry
1962265422,negative,Oh noes! The TV is broken  No red standby light or anything... checked the plug fuse... now to the inside
1962265740,negative,@a_nobel ? ? ?????????????  = ?????? ?????? ?????? ?? ????
1962266040,negative,@SoulAfrodisiac I feel you on that one....I moved recently and now the nearest @wholefoods is an hour away
1962266091,positive,@babyblueonline omg I'm so sorry to hear that!  If you really need to talk to someone I'm always on here. I'm a shoulder you lean on
1962266547,positive,@calamitylill Can you send out letters/emails to clients to remind them you're there?
1962266705,positive,Pooping in a Pennsylvania rest stop!  I hate using public toilets
1962266855,positive,I miss having nothing to do except lay out beside the pool every day of the summer.  That was much better than spending all day in class.
1962266890,positive,"@Kenzielee_ Oh god, yeah! I forgot about that"
1962267095,negative,@gotcoff33 haha I wish! I have 1 filling that broke and 1 cavitie that needs to get fixed!!!
1962267254,negative,It's gonna suck being the only sober one tonight
1962267281,negative,@robinjection well maybe someone will care
1962267346,negative,@bcabeza I'm going to jordan &amp; jeffs wedding next weekend in atl.
1962267784,negative,@theNetImp yeah... it's gonna be a long while for me.
1962267791,negative,Sad making! Bought Guitar Hero Metallica for my hard working soldier and it is not reading disc!
1962268018,negative,HR says ca is taking more tax out of my checks.
1962268352,negative,"I have a headache, and it's not going away."
1962268529,positive,I spent an hour this morning going through yearbooks to see when each senior started to Harleton. My speech will be so boring.
1962294771,negative,"@thebookpolice actually, in Sweden the IKEA's do have rooms to stay the night. Not here though, I'll have to stay across the street."
1962294857,negative,got FOXY_ a new brew buddy now my kitchen is gonna smell
1962295051,negative,http://survivingtheworld.net/Lesson5.html &lt;&lt; I chose the wrong career
1962295396,positive,"It's official, I'm finally getting grey hairs at 36  #fb"
1962295511,negative,@AmyDeWitt I'm sorry you're not having the best day - neither am I though  Are you working tonight??
1962296067,negative,Going there....
